tray_id,component,count,power_each_W,coolant_reference_C,resistance_low_K_W,resistance_high_K_W,junction_low_C,junction_high_C,target_max_C,target_margin_K,manufacturer_limit_C,manufacturer_margin_K
C12,GPU,4,1200.0,56.055024824759926,0.01,0.02,68.05502482475993,80.05502482475993,80.0,-0.05502482475992565,,
C12,CPU,2,500.00000000000006,56.055024824759926,0.02,0.04,66.05502482475993,76.05502482475993,80.0,3.9449751752400743,,
C13,GPU,4,1200.0,56.06176710372978,0.01,0.02,68.06176710372978,80.06176710372978,80.0,-0.06176710372977823,,
C13,CPU,2,500.00000000000006,56.06176710372978,0.02,0.04,66.06176710372978,76.06176710372978,80.0,3.9382328962702218,,
C14,GPU,4,1200.0,56.06671253423929,0.01,0.02,68.06671253423929,80.06671253423929,80.0,-0.06671253423928647,,
C14,CPU,2,500.00000000000006,56.06671253423929,0.02,0.04,66.06671253423929,76.06671253423929,80.0,3.9332874657607135,,
C15,GPU,4,1200.0,56.07015723553974,0.01,0.02,68.07015723553974,80.07015723553974,80.0,-0.07015723553973885,,
C15,CPU,2,500.00000000000006,56.07015723553974,0.02,0.04,66.07015723553974,76.07015723553974,80.0,3.929842764460261,,
C16,GPU,4,1200.0,56.07240371628842,0.01,0.02,68.07240371628842,80.07240371628842,80.0,-0.07240371628842013,,
C16,CPU,2,500.00000000000006,56.07240371628842,0.02,0.04,66.07240371628842,76.07240371628842,80.0,3.92759628371158,,
C17,GPU,4,1200.0,56.0737621334863,0.01,0.02,68.0737621334863,80.0737621334863,80.0,-0.0737621334862979,,
C17,CPU,2,500.00000000000006,56.0737621334863,0.02,0.04,66.0737621334863,76.0737621334863,80.0,3.926237866513702,,
C18,GPU,4,1200.0,56.074518175002254,0.01,0.02,68.07451817500225,80.07451817500225,80.0,-0.07451817500225388,,
C18,CPU,2,500.00000000000006,56.074518175002254,0.02,0.04,66.07451817500225,76.07451817500225,80.0,3.925481824997746,,
